timestamp_s,encoder_counts,micrometer_mm,actual_cps,duty_out
9.525800032861298e-05,0,1.999,0.0,0.0
0.005155056000148761,0,1.999,0.0,0.0
0.010211225000603008,0,1.999,0.0,0.0
0.015267376000338118,0,1.999,0.0,0.0
0.020323341000221262,0,1.999,0.0,0.04406583120002324
0.025380048000442912,0,1.999,0.0,0.04406583120002324
0.030435995000516414,0,1.999,0.0,0.04406583120002324
0.035495497000738396,0,1.999,0.0,0.04406583120002324
0.04055224000057933,0,1.999,0.0,0.04811172580015409
0.045608502000504814,0,1.999,0.0,0.04811172580015409
0.050665115000811056,0,1.999,0.0,0.04811172580015409
0.05572091400063073,0,1.999,0.0,0.04811172580015409
0.06077656500019657,0,1.999,0.0,0.0521564204000606
0.06583256700014317,0,1.999,0.0,0.0521564204000606
0.07088836600087234,0,1.999,0.0,0.0521564204000606
0.07594398000037472,0,1.999,0.0,0.0521564204000606
0.08099976000085007,0,1.999,0.0,0.05620105199999671
0.0860556510006063,0,1.999,0.0,0.05620105199999671
0.09111102400038362,0,1.999,0.0,0.05620105199999671
0.09616719300083787,1,1.999,0.0,0.05620105199999671
0.1012233630008268,2,1.999,98.89190629772072,0.016689109881030683
0.10627942100018117,3,1.999,98.89190629772072,0.016689109881030683
0.11133749700002227,3,1.999,98.89190629772072,0.016689109881030683
0.11639296300018032,3,1.999,98.89190629772072,0.016689109881030683
0.12144981700021162,3,1.999,49.43015435267702,0.03851992385895907
0.12650650400064478,3,1.999,49.43015435267702,0.03851992385895907
0.1315630440003588,3,1.999,49.43015435267702,0.03851992385895907
0.13662389800083474,3,1.999,49.43015435267702,0.03851992385895907
0.1416819750002105,3,1.999,0.0,0.06233813560009731
0.1467493469999681,3,1.999,0.0,0.06233813560009731
0.15180505400076072,3,1.999,0.0,0.06233813560009731
0.15686053700028424,3,1.999,0.0,0.06233813560009731
0.1619165210004212,4,1.9987000000000001,49.42743994953438,0.04461349502030024
0.16697269100041012,4,1.9987000000000001,49.42743994953438,0.04461349502030024
0.17202915600046254,5,1.9986000000000002,49.42743994953438,0.04461349502030024
0.17708512100034568,5,1.9985000000000002,49.42743994953438,0.04461349502030024
0.18214103100035572,5,1.9984000000000002,49.44310011490446,0.04665228475407991
0.1871976080001332,6,1.9983000000000002,49.44310011490446,0.04665228475407991
0.19225422100043943,6,1.9982000000000002,49.44310011490446,0.04665228475407991
0.1973107980002169,6,1.998,49.44310011490446,0.04665228475407991
0.20236748600018473,6,1.9979,49.43563292608607,0.0487009364297127
0.20742441400034295,6,1.9977,49.43563292608607,0.0487009364297127
0.21248302800086094,6,1.9975,49.43563292608607,0.0487009364297127
0.2175394560008499,6,1.9974,49.43563292608607,0.0487009364297127
0.22259888400003547,6,1.9972,0.0,0.0725218102000581
0.22765655300008802,6,1.9971,0.0,0.0725218102000581
0.23271350000050006,7,1.9971,0.0,0.0725218102000581
0.23777452100057417,7,1.9971,0.0,0.0725218102000581
0.24283296800058451,7,1.9971,49.424457138185495,0.05479860694485561
0.24789924800006702,7,1.9971,49.424457138185495,0.05479860694485561
0.2529553800004578,8,1.9971,49.424457138185495,0.05479860694485561
0.25801180899998144,8,1.9971,49.424457138185495,0.05479860694485561
0.26306949600075313,8,1.9971,49.41229022131068,0.05685104971150816
0.26812648000031913,8,1.9971,49.41229022131068,0.05685104971150816
0.2731841490003717,8,1.9971,49.41229022131068,0.05685104971150816
0.2782408180000857,8,1.9971,49.41229022131068,0.05685104971150816
0.2832984690003286,8,1.9971,0.0,0.08
0.2883554900008676,9,1.9971,0.0,0.08
0.29341240000030666,9,1.9971,0.0,0.08
0.29846988400004193,9,1.9971,0.0,0.08
0.3035273490004329,10,1.9971,98.87533753054582,0.041157334787817725
0.3085872220008241,12,1.9971,98.87533753054582,0.041157334787817725
0.31364461300017865,16,1.9971,98.87533753054582,0.041157334787817725
0.318706764000126,20,1.9971,98.87533753054582,0.041157334787817725
0.3237644140008342,22,1.9971,593.0044451594808,0.0
0.3288218430006964,26,1.9971,593.0044451594808,0.0
0.3338796600000933,28,1.9971,593.0044451594808,0.0
0.3389363480000611,27,1.9971,593.0044451594808,0.0
0.34399420200043096,27,1.9971,247.13721195734755,0.0
0.34905100100058917,27,1.9971,247.13721195734755,0.0
0.3541126879999865,27,1.9971,247.13721195734755,0.0
0.35917009800050437,27,1.9971,247.13721195734755,0.0
0.3642270260006626,27,1.9971,0.0,0.058847238600115814
0.36928425100086315,27,1.9971,0.0,0.058847238600115814
