timestamp_s,encoder_counts,micrometer_mm,actual_cps,duty_out
4.399899989948608e-05,0,2.0008,0.0,0.0
0.005103587999656156,0,2.0008,0.0,0.0
0.010159972999645106,0,2.0008,0.0,0.0
0.015216413999951328,0,2.0008,0.0,0.0
0.020272188000490132,0,2.0008,0.0,0.0
0.025328388000161794,0,2.0008,0.0,0.0
0.030385865999960515,0,2.0008,0.0,0.0
0.03544197300016094,0,2.0008,0.0,0.0
0.04049778399985371,0,2.0008,0.0,0.0
0.04555331699975795,0,2.0008,0.0,0.0
0.050609294999958365,0,2.0008,0.0,0.05012301080008911
0.055666606000158936,0,2.0008,0.0,0.05012301080008911
0.06072267699983058,0,2.0008,0.0,0.05012301080008911
0.06577869200009445,0,2.0009,0.0,0.05012301080008911
0.0708354660000623,0,2.0009,0.0,0.05012301080008911
0.07589081399964925,0,2.0009,0.0,0.05012301080008911
0.08094631000039954,0,2.0009,0.0,0.05012301080008911
0.0860014729996692,0,2.0009,0.0,0.05012301080008911
0.09105711800020799,0,2.0009,0.0,0.05012301080008911
0.09611265100011224,0,2.0009,0.0,0.05012301080008911
0.10116796199963574,0,2.0009,0.0,0.060234473799973785
0.10622453300038615,0,2.0009,0.0,0.060234473799973785
0.11128004700003657,2,2.0009,0.0,0.060234473799973785
0.11633533999975043,2,2.0009,0.0,0.060234473799973785
0.12139116999969701,3,2.0009,0.0,0.060234473799973785
0.12644775900025707,4,2.0009,0.0,0.060234473799973785
0.13150336600028822,5,2.0009,0.0,0.060234473799973785
0.13655863999974827,5,2.0009,0.0,0.060234473799973785
0.14161446999969485,5,2.0009,0.0,0.060234473799973785
0.14667100299993763,6,2.0009,0.0,0.060234473799973785
0.1517268879997573,7,2.0009,138.45271339466137,0.0009651440420827828
0.15678245900016918,7,2.0009,138.45271339466137,0.0009651440420827828
0.16183825099960814,7,2.0009,138.45271339466137,0.0009651440420827828
0.16689356200004113,6,2.0009,138.45271339466137,0.0009651440420827828
0.17194891100007226,6,2.0009,138.45271339466137,0.0009651440420827828
0.17700435099959577,6,2.0009,138.45271339466137,0.0009651440420827828
0.18206003300019802,6,2.0009,138.45271339466137,0.0009651440420827828
0.18711582499963697,6,2.0009,138.45271339466137,0.0009651440420827828
0.19217106300038722,6,2.0009,138.45271339466137,0.0009651440420827828
0.197226559000228,6,2.0009,138.45271339466137,0.0009651440420827828
0.2022818510004072,6,2.0009,-19.78044419044823,0.07636940347612547
0.20733786599976156,6,2.0009,-19.78044419044823,0.07636940347612547
0.21239349200004654,7,2.0009,-19.78044419044823,0.07636940347612547
0.21744919200045842,8,2.0009,-19.78044419044823,0.07636940347612547
0.22250531800000317,10,2.0009,-19.78044419044823,0.07636940347612547
0.22756109199963248,15,2.0009,-19.78044419044823,0.07636940347612547
0.23261658899991744,20,2.0009,-19.78044419044823,0.07636940347612547
0.2376725849999275,25,2.0009,-19.78044419044823,0.07636940347612547
