timestamp_s,encoder_counts,micrometer_mm
7.259500034706434e-05,2097,2.0142
0.005156827000064368,2097,2.0142
0.01022668700079521,2097,2.0142
0.015304807000575238,2102,2.0142
0.02036866700018436,2126,2.0142
0.025426304000575328,2176,2.0142
0.03048227500039502,2233,2.0142
0.03553774500051077,2266,2.0142
0.04059223500007647,2279,2.0142
0.04564692700023443,2285,2.0142
0.050701324000328896,2297,2.0142
0.05575649800084648,2329,2.0142
0.06081104300028528,2381,2.0142
0.0658669030008241,2412,2.0142
0.07092285500038997,2416,2.0142
0.07597854800042114,2417,2.0142
0.08103503700021975,2426,2.0142
0.08609176700065291,2446,2.0142
0.09114644100009173,2477,2.0142
0.09620257900041906,2509,2.0142
0.10125853099998494,2521,2.0142
0.10631509400081995,2527,2.0142
0.11137182400034362,2537,2.0142
0.1164285730001211,2561,1.9952
0.12148422800055414,2578,1.9937
0.12653990300077567,2609,1.9912
0.13159546600036265,2628,1.9896
0.1366560300002675,2647,1.9866000000000001
0.1417149260005317,2670,1.9839
0.1467721930002881,2683,1.9813
0.15182957100023486,2693,1.979
0.15688619000047765,2707,1.9774
0.16194440200069948,2716,1.9745000000000001
0.1670016130001386,2746,1.9698
0.1720580470000641,2782,1.9680000000000002
0.17711331400005292,2807,1.9671
0.18216989600023226,2821,1.9665000000000001
0.18722644100034813,2830,1.9665000000000001
0.19228291100080241,2840,1.9665000000000001
0.19733916000041063,2865,1.9665000000000001
0.20239539000067452,2915,1.9665000000000001
0.20745106400045188,2994,1.9665000000000001
0.21250688700001774,3033,1.9665000000000001
0.21756280200042966,3049,1.9665000000000001
0.22261760600031266,3064,1.9665000000000001
0.22767402099998435,3076,1.9665000000000001
0.23273001000052318,3103,1.9665000000000001
0.2377861290005967,3158,1.9665000000000001
0.24284082200028934,3205,1.9665000000000001
0.24789688500004559,3251,1.9665000000000001
0.25295283700052096,3295,1.9665000000000001
0.2580086410007425,3326,1.9665000000000001
0.26306420500077365,3340,1.9665000000000001
0.2681187120006143,3350,1.9665000000000001
0.27317529400079366,3371,1.9665000000000001
0.2782318760000635,3423,1.9665000000000001
0.2832876610000312,3471,1.9665000000000001
0.2883431690006546,3514,1.9665000000000001
0.29339897300087614,3561,1.9665000000000001
0.29845509200004017,3593,1.9665000000000001
0.3035103770007481,3627,1.9665000000000001
0.30856566300008126,3670,1.9665000000000001
0.31358974300019327,3728,1.9665000000000001
0.3186445470000763,3800,1.9665000000000001
0.3236999990003824,3833,1.9665000000000001
0.3287555440001597,3855,1.9665000000000001
0.3338114960006351,3868,1.9665000000000001
0.3388674300003913,3875,1.9665000000000001
0.3439222150000205,3901,1.9665000000000001
0.3489777419999882,3957,1.9665000000000001
0.35403362000033667,4023,1.9665000000000001
0.35908936800024094,4069,1.9665000000000001
0.36414445000082196,4092,1.9665000000000001
0.36920060600004945,4122,1.9665000000000001
0.3742562990000806,4159,1.9665000000000001
0.37931197300076747,4194,1.9665000000000001
0.3843677770000795,4223,1.9665000000000001
0.3894236180003645,4245,1.9665000000000001
0.39447936700071295,4259,1.9665000000000001
0.39953663400046935,4262,1.9665000000000001
0.40459206700052164,4299,1.9665000000000001
0.40964753800017206,4350,1.9665000000000001
0.41470330500033015,4401,1.9665000000000001
0.41975868300050934,4449,1.9665000000000001
0.4248144500006674,4486,1.9665000000000001
0.4298694950002755,4507,1.9665000000000001
0.43492470600085653,4516,1.9665000000000001
0.4399800290002531,4529,1.9665000000000001
0.44503581400022085,4574,1.9665000000000001
0.45009072900029423,4623,1.9665000000000001
0.4551471260001563,4646,1.9665000000000001
0.46020255900020857,4655,1.9665000000000001
0.4652580490001128,4662,1.9665000000000001
0.4703136300004189,4668,1.9665000000000001
0.47536937900076737,4703,1.9665000000000001
0.48042507200079854,4761,1.9665000000000001
0.4854804870001317,4815,1.9665000000000001
0.4905361240007551,4860,1.9665000000000001
0.49559103900082846,4890,1.9665000000000001
0.5006464920006692,4921,1.9665000000000001
0.5057022400005735,4966,1.9665000000000001
0.5107581370002663,5006,1.9665000000000001
0.5158135520005089,5040,1.9665000000000001
0.5208689110004343,5062,1.9665000000000001
0.5259235670000635,5089,1.9665000000000001
0.5309789640004965,5134,1.9665000000000001
0.5360347860005277,5199,1.9665000000000001
0.541090016000453,5250,1.9665000000000001
0.5461456900002304,5284,1.9665000000000001
0.5512011980008538,5302,1.9665000000000001
0.5562572240005466,5346,1.9665000000000001
0.561312251000345,5395,1.9665000000000001
0.5663680360003127,5453,1.9665000000000001
0.5714233770004284,5513,1.9665000000000001
0.57647905200065,5544,1.9665000000000001
0.581535893000364,5563,1.9665000000000001
0.5865923450000992,5569,1.9665000000000001
0.5916576490008083,5583,1.9727000000000001
0.5967133610001838,5638,1.9716
0.6017690910002784,5698,1.9709
0.6068249690006269,5756,1.9704000000000002
0.6118805880005311,5786,1.9701000000000002
0.616936299000372,5819,1.9698
0.6219924920005724,5834,1.9692
0.6270484810002017,5845,1.9688
0.6321041180008251,5850,1.9683000000000002
0.6371598850000737,5851,1.9678
0.6422159670000838,5867,1.9667000000000001
0.6472723640008553,5912,1.9665000000000001
0.6523287230002097,5956,1.9662000000000002
0.6573843240003043,6017,1.9660000000000002
0.6624398130006739,6064,1.9660000000000002
0.6674955980006416,6098,1.9660000000000002
0.6725513280007362,6112,1.9660000000000002
0.6776074290000906,6117,1.9660000000000002
0.6826630110008409,6141,1.9660000000000002
0.6877185180001106,6196,1.9660000000000002
0.6927740810006071,6251,1.9660000000000002
0.6978295710005114,6291,1.9660000000000002
0.7028850599999714,6336,1.9660000000000002
0.7079409560001295,6361,1.9660000000000002
0.712996390000626,6396,1.9660000000000002
0.7180510270000013,6444,1.9660000000000002
0.7231063870003709,6498,1.9660000000000002
0.7281617650005501,6566,1.9660000000000002
0.7332175510000525,6607,1.9660000000000002
0.7382724290000624,6630,1.9660000000000002
0.7433284730004743,6639,1.9660000000000002
0.7483839070000613,6653,1.9660000000000002
0.753439841000727,6684,1.9660000000000002
0.7584955150005044,6736,1.9660000000000002
0.7635512260003452,6766,1.9660000000000002
0.7686065860007147,6776,1.9660000000000002
0.7736622790007459,6787,1.9660000000000002
0.7787182680003752,6790,1.9660000000000002
0.7837732760008294,6816,1.9660000000000002
0.7888294320000568,6870,1.9660000000000002
0.7938900140006808,6920,1.9660000000000002
0.7989460400003736,6982,1.9660000000000002
0.8040016770000875,7020,1.9660000000000002
0.8090572030005205,7053,1.9660000000000002
0.8141125260008266,7068,1.9660000000000002
0.8191680520003501,7071,1.9660000000000002
0.8242236900005082,7100,1.9660000000000002
0.8292791420008143,7163,1.9660000000000002
0.8343339090006339,7211,1.9660000000000002
0.8393901389999883,7251,1.9660000000000002
0.8444459610000195,7293,1.9660000000000002
0.8495016910001141,7321,1.9660000000000002
0.8545569020006951,7360,1.9660000000000002
0.8596121690006839,7420,1.9660000000000002
0.8646678810000594,7481,1.9660000000000002
0.869723926000006,7539,1.9660000000000002
0.8747795070003122,7579,1.9660000000000002
0.8798346260000471,7611,1.9660000000000002
0.8848943750008402,7624,1.9660000000000002
0.8899501050000254,7629,1.9660000000000002
0.8950054460001411,7663,1.9660000000000002
0.9000608790001934,7719,1.9660000000000002
0.9051165540004149,7763,1.9660000000000002
0.9101718390002134,7813,1.9660000000000002
0.9152271060002022,7854,1.9660000000000002
0.9202821880007832,7880,1.9660000000000002
0.9253369730004124,7889,1.9660000000000002
0.9303929990001052,7898,1.9660000000000002
0.9354481920008766,7940,1.9660000000000002
0.9405036440002732,7994,1.9660000000000002
0.9455626700000721,8014,1.9660000000000002
0.9506184000001667,8024,1.9660000000000002
0.9556740930001979,8034,1.9660000000000002
0.9607297669999753,8042,1.9660000000000002
0.9657861640007468,8067,1.9660000000000002
0.9708422090006934,8124,1.9660000000000002
0.9758973640000477,8178,1.9660000000000002
0.9809555570000157,8217,1.9660000000000002
0.9860111570005756,8256,1.9660000000000002
0.9910667580006702,8286,1.9660000000000002
0.9961221730000034,8335,1.9660000000000002
1.0011775689999922,8396,1.9660000000000002
